CustomerID,Name,AcquisitionDate,ExpirationDate,Item,Quantity,Calories,TotalFat,SaturatedFat,Cholesterol,Sodium,Choline
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-20,2024-08-03,"Frozen novelties, orange, juice type",2,95,0g,,0,8.00 mg,2.9 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-21,2024-07-27,"MORNINGSTAR FARMS Chipotle Black Bean Crumbles, unprepared, frozen",5,122,4.1g,0.6g,0,491.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-22,2024-08-04,"Pickle relish, sweet",1,130,0.5g,0.1g,0,811.00 mg,4.9 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-23,2024-07-30,"Lamb, raw, separable lean only, square-cut shoulder chops, imported, New Zealand",5,164,9.1g,2.8g,59mg,82.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-24,2024-08-01,"Taro, without salt, cooked, tahitian",3,44,0.7g,0.1g,0,54.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-25,2024-08-01,"Babyfood, mango with tapioca, fruit dessert",3,70,0.2g,,0,4.00 mg,4.5 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-26,2024-08-07,"Ostrich, raw, ground",5,165,8.7g,2.2g,71mg,72.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-27,2024-08-02,"Cereals, without salt, microwaved, cooked with water, 1 minute cook time, CREAM OF WHEAT",1,55,0.4g,0.1g,0,4.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-28,2024-08-10,"DIGIORNO Pizza, baked, frozen, thin crispy crust, pepperoni topping",4,283,13g,5g,28mg,663.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-29,2024-08-04,"Fast foods, prepared with garlic and parmesan cheese, soft, breadstick",5,343,13g,3g,7mg,539.00 mg,7.5 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-30,2024-08-12,"Picnic loaf, beef, pork",1,232,17g,6.1g,38mg,1164.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-01,2024-07-07,"Orange juice, unsweetened, canned",4,47,0.2g,,0,4.00 mg,6.2 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-02,2024-07-07,"English muffins, toasted (includes apple-cinnamon), raisin-cinnamon",4,276,2.2g,0.6g,0,342.00 mg,14.5 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-03,2024-07-14,"Margarine, stick, soybean and partially hydrogenated soybean, 70% fat, margarine-type vegetable oil spread",2,628,70g,14g,0,700.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-04,2024-07-09,"Chicken, roasted, cooked, with added solution, meat and skin, drumstick, dark meat",2,180,9g,2.7g,128mg,186.00 mg,109.5 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-05,2024-07-17,"Ice creams, Vanilla, No Sugar Added, BREYERS",5,143,6.2g,3.9g,18mg,66.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-06,2024-07-18,"Beef, raw, select, trimmed to 0"" fat, separable lean only, outside skirt, boneless, plate steak",4,198,13g,5.3g,69mg,65.00 mg,59.5 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-07,2024-07-12,"Pork, raw, ground, fresh",4,263,21g,7.9g,72mg,56.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-08,2024-07-17,"Babyfood, strained, with applesauce and bananas, rice, cereal",3,80,0.4g,0.1g,0,4.00 mg,1.9 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-09,2024-07-18,"Fast foods, tuna on white bread with lettuce and tomato, submarine sandwich",4,218,12g,2.1g,28mg,329.00 mg,18.2 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-10,2024-07-20,"Cowpeas, without salt, drained, boiled, cooked, leafy tips",2,22,0.1g,,0,6.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-11,2024-07-19,"Pork, roasted, cooked, separable lean and fat, tenderloin, loin, fresh",5,147,4g,1.4g,73mg,57.00 mg,88.5 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-12,2024-07-23,"Lamb, fast fried, cooked, separable lean only, bone-in, leg chop/steak, imported, New Zealand",4,162,6.4g,1.9g,78mg,67.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-13,2024-07-24,"Cereals ready-to-eat, KASHI GOLEAN",4,311,2.2g,0.4g,0,177.00 mg,35.2 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-14,2024-07-27,"DIGIORNO Pizza, baked, frozen, rising crust, supreme topping",1,255,11g,4g,19mg,712.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-15,2024-07-24,"Veal, raw, separable lean and fat, boneless, whole, breast",4,208,15g,5.9g,71mg,0,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-16,2024-07-25,"Beef, raw, select, trimmed to 1/8"" fat, separable lean only, roast, eye of round, round",1,119,2.6g,0.9g,58mg,62.00 mg,93.2 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-17,2024-07-28,"New Zealand spinach, raw",4,14,0.2g,,0,130.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-18,2024-07-26,"Beans, drained solids, regular pack, canned, green, snap",5,22,0.5g,0.1g,0,230.00 mg,14.7 mg
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-19,2024-08-02,"Cereals, dry, cherry pistachio, REAL MEDLEYS, oatmeal, QUAKER",4,394,11g,1.4g,1mg,181.00 mg,0
a0e8d3e1-f6fb-4e5f-8daf-6cbcd99b0c3d,Joseph Robinson,2024-07-20,2024-07-25,"Lamb, cooked, separable lean only, composite of trimmed retail cuts, frozen, imported, New Zealand",1,206,8.9g,3.9g,109mg,50.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-01,2024-07-09,"KEEBLER, Reduced Fat, Pecan Shortbread Cookies, SANDIES",2,488,22g,6.6g,0,401.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-02,2024-07-10,"Cereals ready-to-eat, USDA Commodity Corn and Rice (includes all commodity brands)",2,378,1.1g,0.3g,0,795.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-03,2024-07-13,"Lamb, raw, choice, trimmed to 1/4"" fat, separable lean only, rib, domestic",1,169,9.2g,3.3g,66mg,72.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-04,2024-07-14,"Peas, without salt, drained, boiled, cooked, sprouted, mature seeds",5,98,0.5g,0.1g,0,3.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-05,2024-07-13,"Beverages, Concord Grape, Light Cranberry, OCEAN SPRAY",4,23,0g,,0,8.00 mg,0.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-06,2024-07-19,"KEEBLER, Dark Chocolate Almond Shortbread Cookies, SANDIES",4,540,31g,11g,9mg,303.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-07,2024-07-17,"Babyfood, strained, apple and blueberry, fruit",5,61,0.2g,,0,1.00 mg,3.2 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-08,2024-07-16,"Chicken, stewed, cooked, meat only, drumstick, broilers or fryers",2,169,5.7g,1.5g,88mg,80.00 mg,73.1 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-09,2024-07-23,"Falafel, home-prepared",5,333,18g,2.4g,0,294.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-10,2024-07-16,"Fast Foods, meat and skin and breading, Breast, Fried Chicken",3,230,12g,3.3g,92mg,657.00 mg,78.9 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-11,2024-07-20,"Milk, without added vitamin A and vitamin D, 2% milkfat, fluid, reduced fat",1,50,2g,1.3g,8mg,47.00 mg,16.4 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-12,2024-07-21,"Tangerine juice, sweetened, canned",3,50,0.2g,,0,1.00 mg,6.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-13,2024-07-25,"Snacks, barbecue-flavor, chips, extruded, corn-based",5,523,33g,4.5g,0,763.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-14,2024-07-27,"Babyfood, toddler, dices, apples",4,51,0.1g,,0,6.00 mg,3.4 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-15,2024-07-28,"Purslane, without salt, drained, boiled, cooked",3,18,0.2g,,0,44.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-16,2024-07-24,"Spices, anise seed",2,337,16g,0.6g,0,16.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-17,2024-07-29,"Pigeonpeas, without salt, drained, boiled, cooked, immature seeds",3,111,1.4g,0.4g,0,5.00 mg,37.9 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-18,2024-07-29,"Mushrooms, raw, exposed to ultraviolet light, or crimini, italian, brown",3,22,0.1g,,0,6.00 mg,22.1 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-19,2024-08-01,"Yogurt, fortified with vitamin D, with low calorie sweetener, lowfat, fruit",1,105,1.4g,0.9g,6mg,58.00 mg,15.2 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-20,2024-08-01,"Potatoes, drained solids, canned",5,60,0.2g,0.1g,0,219.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-21,2024-08-02,"Chrysanthemum, without salt, drained, boiled, cooked, garland",3,20,0.1g,,0,53.00 mg,12.8 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-22,2024-08-04,"Eggplant, with salt, drained, boiled, cooked",5,33,0.2g,,0,239.00 mg,9.4 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-23,2024-07-29,"Tomatoes, packed in tomato juice, canned, ripe, red",4,16,0.3g,,0,115.00 mg,6.4 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-24,2024-07-30,"Turkey, roasted, cooked, meat only, whole",5,159,3.8g,1.1g,101mg,101.00 mg,88.9 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-25,2024-08-01,"Soup, low sodium, prepared with water, canned, vegetable chicken",4,69,2g,0.6g,7mg,35.00 mg,4.3 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-26,2024-08-02,"Turkey, roasted, cooked, meat and skin, whole",1,189,7.4g,2.2g,109mg,103.00 mg,87.4 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-27,2024-08-09,"Balsam-pear (bitter gourd), without salt, drained, boiled, cooked, pods",1,19,0.2g,,0,6.00 mg,10.8 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-28,2024-08-05,"Cereals ready-to-eat, bite size, KELLOGG'S FROSTED MINI-WHEATS, KELLOGG",1,350,1.6g,0.4g,0,2.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-29,2024-08-03,"Beverages, sugar free, ROCKSTAR, Energy drink",1,4,0.1g,,0,52.00 mg,0.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-30,2024-08-13,"Shallots, freeze-dried",2,348,0.5g,0.1g,0,59.00 mg,55.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-01,2024-07-08,"Chicken, stewed, cooked, meat and skin, broilers or fryers",5,219,13g,3.5g,78mg,67.00 mg,57.4 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-02,2024-07-14,"Beverages, powder, lemon-flavored, sweetened with sodium saccharin, instant, tea",3,338,0.6g,,0,412.00 mg,40.2 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-03,2024-07-08,"Pork, pan-broil, heated, separable lean and fat, boneless, slice, ham -- water added, cured",5,125,5.1g,1.7g,54mg,1212.00 mg,77.8 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-04,2024-07-13,"Game meat, raw, ground, deer",2,157,7.1g,3.4g,80mg,75.00 mg,87.9 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-05,2024-07-11,"Babyfood, strained, banana no tapioca",4,91,0.2g,0.1g,0,2.00 mg,4.1 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-06,2024-07-19,"Sausage, cooked, pork, Italian",1,344,27g,10g,57mg,743.00 mg,78.2 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-07,2024-07-16,"Oil, filling fat (non-hydrogenated), palm and palm kernel, industrial",5,880,100g,71g,0,6.00 mg,24.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-08,2024-07-21,"Beans, solids and liquids, canned, shellie",5,30,0.2g,,0,334.00 mg,13.2 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-09,2024-07-22,Zwieback,4,426,9.7g,2.5g,8mg,227.00 mg,10.7 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-10,2024-07-21,"Pickles, low sodium (includes bread and butter pickles), sweet, cucumber",4,122,0.3g,0.1g,0,18.00 mg,4.5 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-11,2024-07-16,"Limeade, prepared with water, frozen concentrate",4,52,0g,,0,3.00 mg,0.5 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-12,2024-07-23,"MURRAY, Lemon Creme Sandwich Cookies, SUGAR FREE",5,469,24g,7.8g,0,189.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-13,2024-07-24,"Chicken, stewed, cooked, meat and skin, thigh, broilers or fryers",3,232,15g,4.1g,84mg,71.00 mg,54.1 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-14,2024-07-23,"Beef, raw, intermuscular fat, imported, New Zealand",3,602,64g,29g,104mg,32.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-15,2024-07-29,"Cookies, soft-type, commercially prepared, oatmeal",4,409,15g,3.6g,5mg,349.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-16,2024-07-26,"SMART SOUP, French Lentil",5,53,1.1g,,0,131.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-17,2024-07-26,"Lamb, raw, choice, trimmed to 1/8"" fat, separable lean and fat, shank half, leg, domestic",3,185,12g,4.9g,67mg,58.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-18,2024-07-23,"Beans, with salt, boiled, cooked, mature seeds, cranberry (roman)",2,136,0.5g,0.1g,0,237.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-19,2024-07-31,"Veal, raw, brain, variety meats and by-products",1,118,8.2g,1.9g,1590mg,127.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-20,2024-07-25,"Pork, raw, feet, variety meats and by-products, fresh",5,212,13g,3.6g,88mg,132.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-21,2024-07-31,"Infant formula, with ARA and DHA, powder, (LACTOSE FREE), SENSITIVE, SIMILAC, ABBOTT NUTRITION",2,520,28g,18g,15mg,158.00 mg,83.5 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-22,2024-08-05,"CAMPBELL'S Red and White, condensed, Beef Broth",1,12,0g,,0,0,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-23,2024-08-01,"Cereals, dry, blueberry hazelnut, REAL MEDLEYS, oatmeal, QUAKER",2,386,9.8g,1.6g,1mg,337.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-24,2024-08-07,"CAMPBELL'S Soup on the Go, Cheesy Potato with Bacon Flavor Soup",1,43,2g,0.7g,3mg,292.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-25,2024-08-04,"Soup, condensed, canned, split with ham, pea",2,141,3.3g,1.3g,6mg,630.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-26,2024-08-04,"Chrysanthemum, with salt, drained, boiled, cooked, garland",3,20,0.1g,,0,289.00 mg,12.8 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-27,2024-08-08,"Alcoholic beverage, 80 proof, rum, distilled",1,231,0g,,0,1.00 mg,0.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-28,2024-08-05,"Cereals ready-to-eat, Apple ZINGS, MALT-O-MEAL",5,390,2.7g,0.7g,0,454.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-29,2024-08-07,"Turkey, raw, with added solution, meat only, dark meat from whole",2,115,4.1g,1.1g,79mg,167.00 mg,63.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-30,2024-08-13,"Beef, roasted, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, boneless, top loin petite roast",2,228,13g,4.4g,82mg,93.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-01,2024-07-09,"Nuts, blanched, almonds",3,590,53g,4g,0,19.00 mg,52.1 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-02,2024-07-15,"Fish, dry heat, cooked, spot",3,158,6.3g,1.9g,77mg,37.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-03,2024-07-09,"Beverages, frozen concentrate, citrus fruit juice drink",2,162,0.1g,,0,3.00 mg,1.8 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-04,2024-07-15,"Pork, raw, separable lean and fat, arm picnic, shoulder, fresh",5,193,13g,4.1g,63mg,84.00 mg,64.2 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-05,2024-07-17,"Beverages, powder, decaffeinated, instant, coffee",2,351,0.2g,0.1g,0,23.00 mg,101.9 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-06,2024-07-14,"Vitasoy USA Azumaya, Firm Tofu",1,80,4.2g,0.5g,0,0,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-07,2024-07-19,"Margarine-like, with salt, stick/tub/bottle, 60% fat, vegetable oil spread",4,526,59g,10g,1mg,700.00 mg,12.4 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-08,2024-07-21,"Babyfood, dry, with bananas, rice, cereal",1,404,4.2g,1g,0,0.00 mg,25.8 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-09,2024-07-16,"Frostings, prepared with margarine, dry mix, creamy, chocolate",5,404,13g,1.7g,0,163.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-10,2024-07-19,"Margarine-like, without salt, 20% fat, vegetable oil spread",5,175,20g,2.9g,0,0.00 mg,12.4 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-11,2024-07-23,"Apricots, solids and liquids, with skin, extra light syrup pack, canned",2,49,0.1g,,0,2.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-12,2024-07-22,"Tofu, salted and fermented (fuyu)",2,116,8g,1.2g,0,2873.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-13,2024-07-24,"Collards, without salt, drained, boiled, cooked, chopped, frozen",4,36,0.4g,0.1g,0,50.00 mg,45.1 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-14,2024-07-27,"Beverages, unsweetened, ready to drink, green, tea",3,0,0g,,0,7.00 mg,0.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-15,2024-07-24,"Tangerines, light syrup pack, canned, (mandarin oranges)",3,61,0.1g,,0,6.00 mg,6.9 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-16,2024-07-29,"Infant formula, not reconstituted, powder, with iron, LACTOFREE, ENFAMIL, MEAD JOHNSON",4,521,28g,12g,8mg,156.00 mg,60.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-17,2024-07-23,"Cereals, dry, Cranberry Almond, KELLOGG'S SPECIAL K NOURISH",3,361,8.4g,1.1g,0,284.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-18,2024-07-23,"Cream substitute, light, powdered",2,431,16g,3.8g,0,229.00 mg,2.3 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-19,2024-07-27,"Fish, dry heat, cooked, burbot",2,115,1g,0.2g,77mg,124.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-20,2024-08-02,"Seeds, without salt, dry roasted, sunflower seed kernels",4,582,50g,5.2g,0,3.00 mg,55.1 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-21,2024-08-02,"Beverages, fortified with vitamin D2 and E, shelf-stable, unsweetened, chocolate almond milk",5,21,1.5g,,0,75.00 mg,0.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-22,2024-07-30,"Tofu, prepared with calcium sulfate, firm, raw",3,144,8.7g,1.3g,0,14.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-23,2024-07-31,"Soup, single brand, condensed, canned, vegetable beef",2,53,0.8g,0.2g,5mg,555.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-24,2024-08-02,"Milk, with added vitamin D, whole, dry",1,496,27g,17g,97mg,371.00 mg,119.3 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-25,2024-08-04,"Game meat, raw, separable lean only, bison",2,109,1.8g,0.7g,62mg,54.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-26,2024-08-08,"Cheese, part skim milk, mozzarella",2,254,16g,10g,64mg,619.00 mg,15.4 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-27,2024-08-01,"Sauce, ready to serve, mild, red, enchilada, OLD EL PASO",1,29,0.7g,0.1g,0,543.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-28,2024-08-11,"Ham, packaged (96% fat free, water added), sliced",2,100,3.4g,0.7g,41mg,1279.00 mg,62.4 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-29,2024-08-03,"Soup, prepared with equal volume water, canned, chicken mushroom",1,54,3.8g,1g,4mg,327.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-30,2024-08-05,"CAMPBELL'S Red and White, condensed, Beef Consomme",2,16,0g,,0,0,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-01,2024-07-12,"Beef, grilled, cooked, select, trimmed to 0"" fat, separable lean and fat, steak, top blade, shoulder clod, chuck",2,212,12g,4.4g,83mg,76.00 mg,112.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-02,2024-07-16,"Spaghetti, canned, with meatballs in tomato sauce",2,100,4.1g,1.5g,7mg,280.00 mg,10.5 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-03,2024-07-14,"Beans, boiled with salt, cooked, mature seeds, royal red, kidney",5,123,0.2g,,0,241.00 mg,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-04,2024-07-16,"Salad dressing, regular, commercial, blue or roquefort cheese dressing",4,484,51g,8.3g,31mg,642.00 mg,17.9 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-05,2024-07-16,"Infant formula, ready-to-feed, NUTRAMIGEN AA, ENFAMIL, MEAD JOHNSON",4,66,3.5g,1.6g,0,31.00 mg,15.8 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-06,2024-07-16,"Infant formula, ready-to-feed, store brand, PBM PRODUCTS",5,63,3.5g,1.6g,4mg,14.00 mg,10.0 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-07,2024-07-20,"Pork, raw, with added solution, separable lean only, blade (steaks), (Boston butt), shoulder, fresh",2,122,5.4g,1.9g,59mg,165.00 mg,76.9 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-08,2024-07-18,"BURGER KING, Double Cheeseburger",5,282,16g,6.9g,0,0,0
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-09,2024-07-21,"Cereals ready-to-eat, POST Raisin Bran Cereal",1,324,1.6g,0.3g,0,382.00 mg,27.3 mg
04589a7e-b20e-49c8-948f-637e13cf3e2b,Sara Rogers,2024-07-10,2024-07-22,"CAMPBELL'S Soup on the Go, Chicken & Stars Soup",1,23,0.5g,0.2g,2mg,315.00 mg,0
